"Publication_Roy_2007","hasName","Candidate mechanisms controlling the electrical characteristics of silica/XLPE nanodielectrics"
"Publication_Roy_2007","hasCreationUser","Mihir Roy"
"Publication_Roy_2007","hasCreationUser","J. Keith Nelson"
"Publication_Roy_2007","hasCreationUser","R. K. MacCrone"
"Publication_Roy_2007","hasCreationUser","L. S. Schadler"
"Mihir Roy","hasResearchGroup","Materials Science and Engineering Department, Rensselaer Polytechnic Institute"
"R. K. MacCrone","hasResearchGroup","Materials Science and Engineering Department, Rensselaer Polytechnic Institute"
"L. S. Schadler","hasResearchGroup","Materials Science and Engineering Department, Rensselaer Polytechnic Institute"
"J. K. Nelson","hasResearchGroup","Electrical, Computer, and Systems Engineering Department, Rensselaer Polytechnic Institute"
"Publication_Roy_2007","hasCreationTime","CreationTime_2006-02-03"
"CreationTime_2006-02-03","asDateTime","2006-02-03T00:00:00Z"
"Publication_Roy_2007","hasUpdateTime","UpdateTime_2006-05-05"
"UpdateTime_2006-05-05","asDateTime","2006-05-05T00:00:00Z"
"Publication_Roy_2007","hasUpdateTime","UpdateTime_2007-02-11"
"UpdateTime_2007-02-11","asDateTime","2007-02-11T00:00:00Z"
"Publication_Roy_2007","isPublic","Publication_Roy_2007_Public_Flag"
"Publication_Roy_2007_Public_Flag","asBoolean","true"
"Publication_Roy_2007","hasNotes","Publication_Roy_2007_Abstract_Notes"
"Publication_Roy_2007_Abstract_Notes","asString","The incorporation of silica nanoparticles into polyethylene has been shown to increase the breakdown strength significantly compared to composites with micron scale fillers. Additionally, the voltage endurance of the nanocomposites is two orders of magnitude higher than that of the base polymer. The most significant difference between micron-scale and nano-scale fillers is the large interfacial area in nanocomposites. Because the interfacial region (interaction zone) is likely to be pivotal in controlling properties, this paper compares the behavior of nanoscale silica/ cross-linked low density polyethylene nanocomposites with several silica surface treatments. In addition to breakdown strength and voltage endurance, dielectric spectroscopy, absorption current measurements, and thermally stimulated current determinations (TSC) were performed to elucidate the role of the interface. It was found that a reduction in the mobility in nanocomposites as well as a change in the defect size may be key to explaining the improvement in the properties."
"Mihir Roy","hasName","Mihir Roy"
"J. Keith Nelson","hasName","J. Keith Nelson"
"R. K. MacCrone","hasName","R. K. MacCrone"
"L. S. Schadler","hasName","L. S. Schadler"
"Materials Science and Engineering Department, Rensselaer Polytechnic Institute","hasName","Materials Science and Engineering Department, Rensselaer Polytechnic Institute"
"Electrical, Computer, and Systems Engineering Department, Rensselaer Polytechnic Institute","hasName","Electrical, Computer, and Systems Engineering Department, Rensselaer Polytechnic Institute"
"Rensselaer Polytechnic Institute","hasName","Rensselaer Polytechnic Institute"
"Springer Science+Business Media, LLC","hasName","Springer Science+Business Media, LLC"
"Electric Power Research Institute","hasName","Electric Power Research Institute"
"University of Leicester","hasName","University of Leicester"
