"Candidate mechanisms controlling the electrical characteristics of silica/XLPE nanodielectrics","hasCitation","Nelson J, Fothergill JC (2004) Nanotechnology 15:586"
"Candidate mechanisms controlling the electrical characteristics of silica/XLPE nanodielectrics","hasReference","Nelson J, Fothergill JC (2004) Nanotechnology 15:586"
"Nelson J, Fothergill JC (2004) Nanotechnology 15:586","hasType","JournalArticle"
"Candidate mechanisms controlling the electrical characteristics of silica/XLPE nanodielectrics","hasCitation","Ma D, Siegel RW, Hong JI, Schadler LS, Ma˚rtensson E, O [¨ ] nneby C (2004) J Mater Res 19(3):857"
"Candidate mechanisms controlling the electrical characteristics of silica/XLPE nanodielectrics","hasReference","Ma D, Siegel RW, Hong JI, Schadler LS, Ma˚rtensson E, O [¨ ] nneby C (2004) J Mater Res 19(3):857"
"Ma D, Siegel RW, Hong JI, Schadler LS, Ma˚rtensson E, O [¨ ] nneby C (2004) J Mater Res 19(3):857","hasType","JournalArticle"
"Candidate mechanisms controlling the electrical characteristics of silica/XLPE nanodielectrics","hasCitation","Nelson JK, Hu Y (2005) J Phys D (Appl Phys) 38:213"
"Candidate mechanisms controlling the electrical characteristics of silica/XLPE nanodielectrics","hasReference","Nelson JK, Hu Y (2005) J Phys D (Appl Phys) 38:213"
"Nelson JK, Hu Y (2005) J Phys D (Appl Phys) 38:213","hasType","JournalArticle"
"Candidate mechanisms controlling the electrical characteristics of silica/XLPE nanodielectrics","hasCitation","Nelson JK, Fothergill JC, Dissado LA, Peasgood W (2002) In: Proceedings of the conference on Elec Insul & Dielec Phenom, IEEE, Mexico, pp 295–298"
"Candidate mechanisms controlling the electrical characteristics of silica/XLPE nanodielectrics","hasReference","Nelson JK, Fothergill JC, Dissado LA, Peasgood W (2002) In: Proceedings of the conference on Elec Insul & Dielec Phenom, IEEE, Mexico, pp 295–298"
"Nelson JK, Fothergill JC, Dissado LA, Peasgood W (2002) In: Proceedings of the conference on Elec Insul & Dielec Phenom, IEEE, Mexico, pp 295–298","hasType","ConferenceProceedings"
"Candidate mechanisms controlling the electrical characteristics of silica/XLPE nanodielectrics","hasCitation","Montanari GC, Fabiani D, Palmieri F, Kaempfer D, Thomann R, Mulhaupt R (2004) IEEE Trans Diel Elect Insul 11(5):754"
"Candidate mechanisms controlling the electrical characteristics of silica/XLPE nanodielectrics","hasReference","Montanari GC, Fabiani D, Palmieri F, Kaempfer D, Thomann R, Mulhaupt R (2004) IEEE Trans Diel Elect Insul 11(5):754"
"Montanari GC, Fabiani D, Palmieri F, Kaempfer D, Thomann R, Mulhaupt R (2004) IEEE Trans Diel Elect Insul 11(5):754","hasType","JournalArticle"
"Candidate mechanisms controlling the electrical characteristics of silica/XLPE nanodielectrics","hasCitation","Ajayan PM, Braun PV, Schadler LS (2003) In: Nanocomposite Science and Technology, Wiley-VCH Verlag, GmbH&Co. KgaA, Weinham"
"Candidate mechanisms controlling the electrical characteristics of silica/XLPE nanodielectrics","hasReference","Ajayan PM, Braun PV, Schadler LS (2003) In: Nanocomposite Science and Technology, Wiley-VCH Verlag, GmbH&Co. KgaA, Weinham"
"Ajayan PM, Braun PV, Schadler LS (2003) In: Nanocomposite Science and Technology, Wiley-VCH Verlag, GmbH&Co. KgaA, Weinham","hasType","BookChapter"
"Candidate mechanisms controlling the electrical characteristics of silica/XLPE nanodielectrics","hasCitation","Tanaka T, Montanari GC, Mu¨lhaupt R (2004) IEEE Trans Diel Elect Insul 11/5:763"
"Candidate mechanisms controlling the electrical characteristics of silica/XLPE nanodielectrics","hasReference","Tanaka T, Montanari GC, Mu¨lhaupt R (2004) IEEE Trans Diel Elect Insul 11/5:763"
"Tanaka T, Montanari GC, Mu¨lhaupt R (2004) IEEE Trans Diel Elect Insul 11/5:763","hasType","JournalArticle"
