"ElectronParamagneticResonance,hasEquipment,Bruker ER 042 EPR spectrometer"
"X-rayPhotoelectronSpectroscopy,hasEquipment,Perkin Elmer (Model # 5500)"
"DielectricAndImpedanceSpectroscopyAnalysis,hasEquipment,Novocontrol Alpha Analyzer (type K)"
"DielectricAndImpedanceSpectroscopyAnalysis,hasEquipment,Novocontrol active BDS-1200 sample cell"
"Electrometry,hasEquipment,Keithley 8009 Resistivity Test Fixture"
"Bruker ER 042 EPR spectrometer,hasEquipmentDescription,Measures the derivative of the absorption at X-band"
"Bruker ER 042 EPR spectrometer,hasEquipmentDescription,Frequency is in the range 9.77 GHz"
"Perkin Elmer (Model # 5500),hasEquipmentDescription,Uses MgK a monochromatic radiation"
"ElectronParamagneticResonance,hasResultData,Fig. 2 EPR derivative spectra of the untreated nanosilica particles"
"ElectronParamagneticResonance,hasResultData,Table 1 Peak EPR signal for particulates and 5 wt% composites"
"DielectricAndImpedanceSpectroscopyAnalysis,hasResultData,Fig. 5 (a) Dielectric permittivity and (b) loss tangent of XLPE and all the composites at room temperature"
"DielectricAndImpedanceSpectroscopyAnalysis,hasResultData,Table 4 Activation energies for all composites derived from dielectric spectroscopy"
"ThermochemicalMethod,hasResultData,Fig. 6 Thermally stimulated Current spectra for silica-filled composites"
"ThermochemicalMethod,hasResultData,Table 5 Trap depths in all composites calculated using initial rise method from the TSC spectra"
"Electrometry,hasResultData,Fig. 7 Absorption current for XLPE and all its composites at an applied field of 2 kV mm [–1]"
"PulsedElectroAcoustic,hasResultData,Fig. 9 Image charge accumulation from a PEA experiment on XLPE showing the departure from linearity [28]"
"PulsedElectroAcoustic,hasResultData,Table 6 Threshold field for charge accumulations in front of both the electrodes derived from pulsed electroacoustic analysis [28]"
