"Project",hasMaterial,"Polyethylene–SiO 2 composites"
"Project",hasMaterial,"micron particulates"
"Project",hasMaterial,"nanoscale particulates"
"Project",hasMaterial,"base polyethylene"
"Project",hasMaterial,"antioxidants"
"Project",hasMaterial,"dicumyl peroxide (DCP)"
"Project",hasMaterial,"nanosilica"
"Project",hasMaterial,"triethoxyvinylsilane (TES)"
"Project",hasMaterial,"n-(2-aminoethyl) 3-aminopropyltrimethoxysilane (AEAPS)"
"Project",hasMaterial,"hexamethyldisilazane (HMDS)"
"Project",hasMaterial,"gold"
"Project",hasMaterial,"tungsten"
"Project",hasMaterial,"unfilled composites"
"Project",hasMaterial,"micron scale composites"
"Project",hasMaterial,"untreated nanoscale silica nanocomposites"
"Project",hasMaterial,"AEAPS treated silica nanocomposites"
"Project",hasMaterial,"HMDS treated silica nanocomposites"
"Project",hasMaterial,"polymer"
"Project",hasMaterial,"polymer nanocomposites"
"Project",hasCollection,"Electron Paramagnetic Resonance (EPR) spectra"
"Project",hasCollection,"X-ray Photoelectron Spectroscopy (XPS)"
"Project",hasCollection,"DC breakdown strength"
"Project",hasCollection,"Long-term voltage endurance tests"
"Project",hasCollection,"Dielectric spectroscopic measurements"
"Project",hasCollection,"Thermally stimulated current (TSC) measurements"
"Project",hasCollection,"Absorption current measurements"
"Project",hasCollection,"differential scanning calorimetry data"
"Project",hasCollection,"Space charge measurements"
